beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
agrupamento vertical de escolas de pedras salgadas,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas de peniche,PT,Portugal,project,,Centro,,,,
agrupamento vertical de escolas de pinheiro,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas de prado,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas de sande,PT,Portugal,project,,Norte,,,,
"agrupamento vertical de escolas de santa barbara, fanzeres",PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas de santa marta de penaguiao,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas de silvares,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas de sines,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de escolas de sousel,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de escolas de vila cova,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas do alto concelho de azambuja,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de escolas do concelho de alfandega da fe,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas do concelho de borba,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de escolas do concelho de castro marim,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de escolas do concelho de monforte,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de escolas do levante da maia,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas do sudeste do concelho de baiao,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas do viso,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas dr. alberto iria,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de escolas dr. francisco cabrita,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de escolas dr. joao lucio,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de escolas dr. vieira de carvalho,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas engº nuno mergulhao,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de escolas este de lousada,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas judice fialho,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de escolas michel giacometti,PT,Portugal,project,,Lisboa,,,,
agrupamento vertical de escolas miradouro de alfazina,PT,Portugal,project,,Lisboa,,,,
agrupamento vertical de escolas nº 2 de elvas,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de escolas ordem de sant'iago,PT,Portugal,project,,Lisboa,,,,
agrupamento vertical de escolas padre joaquim flores,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas rodrigues de freitas,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas rodrigues de freitas - centro de formacao de escolas porto ocidental,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas santos simoes,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas vale da amoreira - moita,PT,Portugal,project,,Lisboa,,,,
agrupamento vertical de escolas vallis longus,PT,Portugal,project,,Norte,,,,
agrupamento vertical de escolas vila d'este,PT,Portugal,project,,Norte,,,,
agrupamento vertical de gaviao,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de macedo de cavaleiros,PT,Portugal,project,,Norte,,,,
agrupamento vertical de mondim de basto,PT,Portugal,project,,Norte,,,,
agrupamento vertical de ourique,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de ourique - centro de formacao de associacao de escolas de terra de montado,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de perafita,PT,Portugal,project,,Norte,,,,
agrupamento vertical de portel,PT,Portugal,project,,Alentejo,,,,
agrupamento vertical de s. lourenco - ermesinde,PT,Portugal,project,,Norte,,,,
agrupamento vertical de s. lourenco - ermesinde - centro de formacao de assoc de escolas dos conc de santo tirso e valongo - cfae sebastiao da gama,PT,Portugal,project,,Norte,,,,
agrupamento vertical de s. pedro do mar - quarteira,PT,Portugal,project,,Algarve,,,,
agrupamento vertical de s.joao da pesqueira,PT,Portugal,project,,Norte,,,,
agrupamento vertical escolas de fajoes,PT,Portugal,project,,Norte,,,,
agrupamento vertical escolas de loureiro,PT,Portugal,project,,Norte,,,,
agrupamento vertical general humberto delgado ,PT,Portugal,project,,Centro,,,,
agrupamento vertical manoel de oliveira,PT,Portugal,project,,Norte,,,,
"aguarela do mundo - aguas de nascente, sa",PT,Portugal,project,,Alentejo,,,,
"aguas da figueira, s.a.",PT,Portugal,project,,Centro,,,,
"aguas de santo andre, s.a.",PT,Portugal,project,,Alentejo,,,,
aguas de tras-os-montes e alto douro s.a.,PT,Portugal,project,,Norte,,,,
aguas do algarve sa,PT,Portugal,project,,Algarve,,,,
aguas do sado - concessionaria dos sistemas de abastecimento de agua e de saneamento de setubal s.a.,PT,Portugal,project,,Lisboa,,,,
"aguesport-importacao e exportacao,lda",PT,Portugal,project,,Centro,,,,
aguiar floresta - associacao florestal e ambiental de vila pouca de aguiar,PT,Portugal,project,,Norte,,,,
"aheltransp servicos para o transporte, lda",PT,Portugal,project,,Norte,,,,
aheta - associacao dos hoteis e empreendimentos turisticos do algarve ,PT,Portugal,project,,Algarve,,,,
aia - associacao para a inclusao e apoio ao autista,PT,Portugal,project,,Norte,,,,
aidglobal - accao e integracao para o desenvolvimento global - ongd,PT,Portugal,project,,Lisboa,,,,
"aim ciala- centro de inseminacao artificial do litoral alentejano, s.a.",PT,Portugal,project,,Alentejo,,,,
aimmap - associacao dos industriais metalurgicos e metalomecanicos e afins de portugal,PT,Portugal,project,,Norte,,,,
airo - associacao empresarial da regiao oeste,PT,Portugal,project,,Centro,,,,
"aitec services, lda.",PT,Portugal,project,,Lisboa,,,,
ajasul - associacao dos jovens agricultores do sul,PT,Portugal,project,,Alentejo,,,,
ajavs - associacao dos jovens agricultores do vale do sousa,PT,Portugal,project,,Norte,,,,
ajepc - associacao de jovens empresarios portugal-china,PT,Portugal,project,,Norte,,,,
ajofal - associacao dos jovens formadores do alentejo,PT,Portugal,project,,Alentejo,,,,
"ajpra - associacao para o desenvolvimento comunitario, cultural e educativo",PT,Portugal,project,,Alentejo,,,,
ajuda de mae - associacao de solidariedade social,PT,Portugal,project,,Lisboa,,,,
aka - moldes de injeccao e termoplastico lda,PT,Portugal,project,,Norte,,,,
aladi - associacao lavrense de apoio ao diminuido intelectual,PT,Portugal,project,,Norte,,,,
"alamedas office - consultadoria e formacao de recursos humanos, unip.lda",PT,Portugal,project,,Norte,,,,
albano martins-escritorio tecnico de contabilidade lda,PT,Portugal,project,,Norte,,,,
"albano miguel fernandes, lda",PT,Portugal,project,,Norte,,,,
"albano morgado, s.a.",PT,Portugal,project,,Centro,,,,
alberplas industria de plastico sa,PT,Portugal,project,,Centro,,,,
alberto barbosa & filhos lda,PT,Portugal,project,,Norte,,,,
alberto couto alves s.a.,PT,Portugal,project,,Norte,,,,
alberto dias ribeiro & filhos lda,PT,Portugal,project,,Centro,,,,
"alberto sousa, lda.",PT,Portugal,project,,Norte,,,,
"albuquerque & freitas, s.a.",PT,Portugal,project,,Centro,,,,
alcance - associacao para o desenvolvimento do nordeste algarvio,PT,Portugal,project,,Algarve,,,,
alcides dos santos antunes lda,PT,Portugal,project,,Centro,,,,
alcina camilo & ribeiro lda,PT,Portugal,project,,Lisboa,,,,
alcino amador & victor goncalves lda,PT,Portugal,project,,Centro,,,,
"alcoatrading comercio internacional, lda.",PT,Portugal,project,,Norte,,,,
alcobre - condutores electricos s.a.,PT,Portugal,project,,Centro,,,,
aldeco comercio internacional lda,PT,Portugal,project,,Norte,,,,
aldeia global - associacao de desenvolvimento local,PT,Portugal,project,,Norte,,,,
aldeia nova-associacao de desenvolvimento social de vila nova de s. bento,PT,Portugal,project,,Alentejo,,,,
aleal-industria de mobiliario lda,PT,Portugal,project,,Norte,,,,
"aleluia - ceramicas, s.a.",PT,Portugal,project,,Centro,,,,
alen xxi - associacao do meio rural e urbano,PT,Portugal,project,,Alentejo,,,,
alentejo litoral-associacao para a formacao e desenvolvimento do sudoeste alentejano e costa vicentina,PT,Portugal,project,,Alentejo,,,,
alexandre barbosa borges s.a.,PT,Portugal,project,,Norte,,,,
"alexandrino matias & cia., lda",PT,Portugal,project,,Norte,,,,
alfa tenis campos de tenis lda,PT,Portugal,project,,Norte,,,,
"alfacoop - cooperativa de ensino, crl",PT,Portugal,project,,Norte,,,,
"alfalimpa - servicos gerais, unipessoal, lda ",PT,Portugal,project,,Lisboa,,,,
"alfatermica,lda",PT,Portugal,project,,Centro,,,,
"alfatubo - empresa de plasticos tecnicos, ldª",PT,Portugal,project,,Norte,,,,
alfredo dias da silva & filhos lda,PT,Portugal,project,,Lisboa,,,,
"alfredo jose ribeiro fernandes & filhos, lda.",PT,Portugal,project,,Norte,,,,
"algar - valorizacao e tratamento de residuos solidos, s.a.",PT,Portugal,project,,Algarve,,,,
"algardata sistemas informaticos, sa",PT,Portugal,project,,Algarve,,,,
algarfresco - industria transformadora da pesca s.a.,PT,Portugal,project,,Algarve,,,,
ali-associacao de apoio domiciliario de lares e casas de repouso de idosos,PT,Portugal,project,,Lisboa,,,,
alianca - vinhos de portugal sa,PT,Portugal,project,,Centro,,,,
alianca artesanal - cooperativa de interesse publico de responsabilidade limitada,PT,Portugal,project,,Norte,,,,
alidouro - alimentos compostos s.a,PT,Portugal,project,,Centro,,,,
aliende - associacao para o desenvolvimento local,PT,Portugal,project,,Alentejo,,,,
alipio da silva gomes & filhos lda,PT,Portugal,project,,Norte,,,,
"aliracoes, racoes para animais, sa",PT,Portugal,project,,Lisboa,,,,
"alivana texteis, lda",PT,Portugal,project,,Norte,,,,
alloga portugal-armazenagem e distribuicao farmaceutica lda,PT,Portugal,project,,Lisboa,,,,
"almeida cunha e chaves, lda",PT,Portugal,project,,Centro,,,,
almovi - maquinas e equipamentos lda.,PT,Portugal,project,,Lisboa,,,,
alpi portugal-navegacao e transitos lda,PT,Portugal,project,,Norte,,,,
"alquimia da cor - producoes digitais, lda",PT,Portugal,project,,Norte,,,,
"alsanitrab - higiene, seguranca e saude no trabalho, lda",PT,Portugal,project,,Algarve,,,,
"alsecus - comercio e industria, s.a.",PT,Portugal,project,,Centro,,,,
alsud - cooperativa de ensino e formacao profissional do alengarve ciprl,PT,Portugal,project,,Alentejo,,,,
alternancia - ensino e formacao profissional crl,PT,Portugal,project,,Norte,,,,
altius - centro de formacao profissional s.a.,PT,Portugal,project,,Centro,,,,
"alto - perfis pultrudidos, lda",PT,Portugal,project,,Norte,,,,
"alto fuste - consultoria e gestao agraria, l.da",PT,Portugal,project,,Norte,,,,
"alucentrex - comercio de aluminios, lda.",PT,Portugal,project,,Centro,,,,
alumicaleira l m ferreira importacao de aluminios lda,PT,Portugal,project,,Centro,,,,
"alumineiva - fabricacao e instalacao e estruturas metalicas, lda.",PT,Portugal,project,,Norte,,,,
aluminios iberica sa,PT,Portugal,project,,Norte,,,,
aluminios manuel g. vieira & filhos lda,PT,Portugal,project,,Norte,,,,
"aluport - matrizes de portugal, lda",PT,Portugal,project,,Centro,,,,
aluriber - estruturas metalicas e caixilharias lda,PT,Portugal,project,,Norte,,,,
"alvaquece - instalacao electrica, unipessoal lda",PT,Portugal,project,,Centro,,,,
alvaro carvalho - comercio de produtos agricolas lda,PT,Portugal,project,,Lisboa,,,,
"alves e alves - baixelas porcelanas e faiancas, lda",PT,Portugal,project,,Centro,,,,
alvor tenis clube - aldeia turistica s.a.,PT,Portugal,project,,Algarve,,,,
amadeu de jesus duarte sa,PT,Portugal,project,,Centro,,,,
amado saraiva & magalhaes lda,PT,Portugal,project,,Norte,,,,
"amandio ferreira & filhos, lda",PT,Portugal,project,,Lisboa,,,,
amarilis- industria hoteleira sa,PT,Portugal,project,,Algarve,,,,
amarsul - valorizacao e tratamento de residuos solidos s.a.,PT,Portugal,project,,Lisboa,,,,
amato lusitano associacao de desenvolvimento,PT,Portugal,project,,Centro,,,,
ambar - ideias no papel sa,PT,Portugal,project,,Norte,,,,
"ambiconsult - analises fisico-quimicas e microbilogicas, lda. ",PT,Portugal,project,,Norte,,,,
"ambinatura-conservacao e manutencao do ambiente, lda.",PT,Portugal,project,,Centro,,,,
"ambiram - ambiente, formacao, jardinagem e gereatria, lda",PT,Portugal,project,,Região Autónoma da Madeira,,,,
ambisafe consultoria gestao e servicos unipessoal lda,PT,Portugal,project,,Norte,,,,
ambisousa - empresa intermunicipal de tratamento e gestao de residuos solidos eim,PT,Portugal,project,,Norte,,,,
"amcor flexibles leaderpack - embalagens, lda",PT,Portugal,project,,Alentejo,,,,
"amcor flexibles portugal, lda.",PT,Portugal,project,,Norte,,,,
"ameadella - pastelaria, lda.",PT,Portugal,project,,Norte,,,,
amendoacoop cooperativa de produtores de amendoa de torre de moncorvo crl,PT,Portugal,project,,Norte,,,,
"americana - papelaria, s.a.",PT,Portugal,project,,Centro,,,,
"americo & pereiras, lda",PT,Portugal,project,,Lisboa,,,,
americo benjamim moreira sousa - construcoes sociedade unipessoal lda,PT,Portugal,project,,Norte,,,,
americo fraga lamares & ca lda,PT,Portugal,project,,Norte,,,,
americo marques duarte lda,PT,Portugal,project,,Centro,,,,
"ami - tecnologias para transportes, s.a.",PT,Portugal,project,,Norte,,,,
amigos da terceira idade de palmeira,PT,Portugal,project,,Norte,,,,
amigos dos pequeninos ,PT,Portugal,project,,Algarve,,,,
amitronica - industria electronica amiense lda,PT,Portugal,project,,Alentejo,,,,
"amob - maquinas e ferramentas, s.a.",PT,Portugal,project,,Norte,,,,
"amol - armazens de mercearia oliveirense, lda.",PT,Portugal,project,,Centro,,,,
amorama assoc pais e amigos deficientes profundos,PT,Portugal,project,,Lisboa,,,,
"amorim & adriano, construcoes, lda ",PT,Portugal,project,,Norte,,,,
amorim revestimentos s.a.,PT,Portugal,project,,Norte,,,,
"amperpolo - montagens electricas, lda.",PT,Portugal,project,,Centro,,,,
amrt - associacao de melhoramentos e recreativo do talude,PT,Portugal,project,,Lisboa,,,,
"amtrol - alfa, metalomecanica, s.a.",PT,Portugal,project,,Norte,,,,
"amvp - academia de musica vilar do paraiso, lda.",PT,Portugal,project,,Norte,,,,
"ana lucia lopes - producao de flores, lda",PT,Portugal,project,,Norte,,,,
ana osorio lda,PT,Portugal,project,,Norte,,,,
"analise estatistica madeira,lda.",PT,Portugal,project,,Região Autónoma da Madeira,,,,
anam aeroportos e navegacao aerea da madeira sa,PT,Portugal,project,,Região Autónoma da Madeira,,,,
anaurora - confeccoes e servicos texteis lda ,PT,Portugal,project,,Norte,,,,
ancabra - associacao nacional de criadores de cabra bravia,PT,Portugal,project,,Norte,,,,
"ancestra, industria grafica, lda",PT,Portugal,project,,Norte,,,,
ancora associacao centro comunitario de santa luzia,PT,Portugal,project,,Algarve,,,,
ancorensis - cooperativa de ensino crl,PT,Portugal,project,,Norte,,,,
ancra - associacao nacional dos criadores da raca arouquesa,PT,Portugal,project,,Norte,,,,
"andifer  comercio geral de carnes, lda",PT,Portugal,project,,Algarve,,,,
andre costa & ca. lda,PT,Portugal,project,,Norte,,,,
"andre dos santos dias, lda",PT,Portugal,project,,Centro,,,,
"andre manz producoes culturais e desportivas, unipessoal lda",PT,Portugal,project,,Lisboa,,,,
angelo costa martins e irmaos lda,PT,Portugal,project,,Norte,,,,
"anglo portuguesa de produtos quimicos, s.a.",PT,Portugal,project,,Lisboa,,,,
"anibal carneiro barbosa, lda.",PT,Portugal,project,,Norte,,,,
aniet-associacao nacional da industria extractiva e transformadora,PT,Portugal,project,,Norte,,,,
anima una - associacao de apoio social,PT,Portugal,project,,Norte,,,,
anita portugal confeccoes lda,PT,Portugal,project,,Norte,,,,
anlorbel - comercio de materiais de construcao e decoracao s.a.,PT,Portugal,project,,Lisboa,,,,
"another step, lda.",PT,Portugal,project,,Lisboa,,,,
"anpoc - associacao nacional de produtores de proteaginosas, oleaginosas e cereais",PT,Portugal,project,,Alentejo,,,,
ansub - associacao produtores florestais do vale do sado,PT,Portugal,project,,Alentejo,,,,
antelconta - contabilidade lda,PT,Portugal,project,,Norte,,,,
antero & ca sa,PT,Portugal,project,,Centro,,,,
antero santos e santos lda,PT,Portugal,project,,Centro,,,,
antonino maia costa lda,PT,Portugal,project,,Norte,,,,
"antonio almeida, corticas s.a.",PT,Portugal,project,,Norte,,,,
"antonio augusto santos, lda",PT,Portugal,project,,Norte,,,,
antonio cunha leite lda,PT,Portugal,project,,Norte,,,,
antonio da costa carvalho & ca lda,PT,Portugal,project,,Norte,,,,
"antonio de almeida & filhos - texteis, sa",PT,Portugal,project,,Norte,,,,
"antonio de jesus batista & irmaos, limitada",PT,Portugal,project,,Centro,,,,
antonio domingos - medicina dentaria lda,PT,Portugal,project,,Alentejo,,,,
"antonio dos santos ferreira & filhos, lda",PT,Portugal,project,,Centro,,,,
"antonio ezequiel, lda",PT,Portugal,project,,Centro,,,,
"antonio ferreira & filhos, lda.",PT,Portugal,project,,Norte,,,,
"antonio ferreira rito & filhos, lda",PT,Portugal,project,,Norte,,,,
antonio ferreira silva e filhos lda,PT,Portugal,project,,Norte,,,,
"antonio galego & filhos - marmores, s.a.",PT,Portugal,project,,Alentejo,,,,
antonio garcia s.a.,PT,Portugal,project,,Centro,,,,
"antonio gomes tecedeiro, s.a.",PT,Portugal,project,,Lisboa,,,,
antonio joaquim malheiro & filhos lda,PT,Portugal,project,,Norte,,,,
antonio jose ramos silvestre ferreira,PT,Portugal,project,,Alentejo,,,,
antonio jose saraiva s.a.,PT,Portugal,project,,Centro,,,,
"antonio leal barbas, lda",PT,Portugal,project,,Norte,,,,
antonio lopes gameiro lda,PT,Portugal,project,,Centro,,,,
antonio loureiro mendes & companhia lda,PT,Portugal,project,,Norte,,,,
"antonio manuel de jesus rocha, unipessoal, lda.",PT,Portugal,project,,Norte,,,,
antonio meireles s.a.,PT,Portugal,project,,Norte,,,,
"antonio oliveira ferreira, lda.",PT,Portugal,project,,Norte,,,,
antonio rodrigues azevedo,PT,Portugal,project,,Norte,,,,
"antonio saraiva e filhos, lda",PT,Portugal,project,,Centro,,,,
antonio silva lda,PT,Portugal,project,,Norte,,,,
"antonio, filipe & elisabete, lda.",PT,Portugal,project,,Norte,,,,
"antua - industria, s.a.",PT,Portugal,project,,Centro,,,,
antunes & amorim formadores lda,PT,Portugal,project,,Norte,,,,
"antunes dias & mendes, lda",PT,Portugal,project,,Centro,,,,
anysolutions consultoria informatica e servicos de networking lda,PT,Portugal,project,,Norte,,,,
"ap - aguas de paredes, sa",PT,Portugal,project,,Norte,,,,
ap-associacao dos proprietarios da urbanizacao vila de este,PT,Portugal,project,,Norte,,,,
apadimp - associacao de pais e amigos dos diminuidos mentais de penafiel,PT,Portugal,project,,Norte,,,,
apajefatima - associacao de pais e encarregados de educacao dos alunos do agrupamento dos jardins e escolas de fatima,PT,Portugal,project,,Centro,,,,
apalgar - associacao de amizade dos palop no algarve,PT,Portugal,project,,Algarve,,,,
"apametal aparelhagem metalica,lda",PT,Portugal,project,,Lisboa,,,,
aparroz - agrupamento de produtores de arroz do vale do sado lda,PT,Portugal,project,,Alentejo,,,,
"apartrural - apartamentos rurais quinta da geia, lda",PT,Portugal,project,,Centro,,,,
apatris 21 - associacao de portadores de trissomia 21 do algarve,PT,Portugal,project,,Algarve,,,,
apavdouro - associacao dos produtores agricolas do vale do douro,PT,Portugal,project,,Norte,,,,
"apave organizacao de produtores agricolas do vale do tejo, sa",PT,Portugal,project,,Centro,,,,
"apc - instrumentos musicais, lda",PT,Portugal,project,,Norte,,,,
apcc - associacao de paralisia cerebral de coimbra,PT,Portugal,project,,Centro,,,,
apce-associacao de paralisia cerebral de evora,PT,Portugal,project,,Alentejo,,,,
apcsp 2000 - associacao p/ prom. classes sociais menos desfavorecidas pacos 2000,PT,Portugal,project,,Norte,,,,
apcv - associacao de paralisia cerebral de viseu,PT,Portugal,project,,Centro,,,,
apcvc associacao de paralisia cerebral de viana do castelo,PT,Portugal,project,,Norte,,,,
apdel - associacao portuguesa para o desenvolvimento local,PT,Portugal,project,,Centro,,,,
apdis - associacao para o desenvolvimento e inclusao social,PT,Portugal,project,,Centro,,,,
apea - associacao portuguesa de emprego apoiado,PT,Portugal,project,,Lisboa,,,,
apecate - associacao portuguesa de empresas de congressos animacao turistica e eventos,PT,Portugal,project,,Lisboa,,,,
"apecda-porto, associacao de educacao e desenvolvimento social",PT,Portugal,project,,Norte,,,,
apeis - associacao para a promocao do emprego e inclusao social,PT,Portugal,project,,Norte,,,,
apel - associacao promotora do ensino livre,PT,Portugal,project,,Região Autónoma da Madeira,,,,
apelmel - montagens electricas lda,PT,Portugal,project,,Norte,,,,
apepo-associacao para o ensino profissional do oeste,PT,Portugal,project,,Centro,,,,
apicer - associacao portuguesa das industrias de ceramica e de cristalaria,PT,Portugal,project,,Centro,,,,
apizezere - associacao de proteccao integrada e agricultura sustentavel do zezere,PT,Portugal,project,,Centro,,,,
apk associacao portuguesa de kiwicultores,PT,Portugal,project,,Norte,,,,
apn assoc portuguesa de doentes neuromusculares,PT,Portugal,project,,Norte,,,,
apodep - associacao portuguesa para o desenvolvimento profissional,PT,Portugal,project,,Norte,,,,
apoiasses - formacao lda,PT,Portugal,project,,Norte,,,,
apolonia supermercados sa,PT,Portugal,project,,Algarve,,,,
apormor assoc produtores bovinos ovinos e caprinos regiao montemor o novo,PT,Portugal,project,,Alentejo,,,,
appacdm da covilha-associacao portuguesa de pais e amigos do cidadao deficiente mental da covilha,PT,Portugal,project,,Centro,,,,
appacdm da maia associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm da marinha grande - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm da trofa - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de albergaria-a-velha associacao portuguesa de pais e amigos do cidadao deficiente mental ,PT,Portugal,project,,Centro,,,,
appacdm de anadia - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de aveiro - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de braga associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de castelo branco - assoc. port. pais amigos cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de castelo de paiva associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de coimbra - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de condeixa-a-nova - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de elvas - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Alentejo,,,,
appacdm de evora - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Alentejo,,,,
appacdm de figueira da foz - associacao portuguesa de pais e amigos do cidadao deficiente  mental,PT,Portugal,project,,Centro,,,,
appacdm de lisboa associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Lisboa,,,,
appacdm de matosinhos - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de mirandela associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de moura - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Alentejo,,,,
appacdm de portalegre - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Alentejo,,,,
appacdm de santarem - associacao portuguesa de pais e amigos do cidadao com deficiencia mental,PT,Portugal,project,,Alentejo,,,,
appacdm de setubal - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Lisboa,,,,
appacdm de soure - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de viana do castelo - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de vila nova de gaia - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de vila nova de poiares - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm de vila real - sabrosa - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appacdm de viseu - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm do fundao-associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Centro,,,,
appacdm do porto - associacao portuguesa de pais e amigos do cidadao deficiente mental,PT,Portugal,project,,Norte,,,,
appc - leiria - associacao portuguesa de paralisia cerebral de leiria,PT,Portugal,project,,Centro,,,,
appce - associacao portuguesa de profissionais em comercio externo,PT,Portugal,project,,Centro,,,,
"appda - lisboa, associacao portuguesa para as perturbacoes do desenvolvimento e autismo",PT,Portugal,project,,Lisboa,,,,
appda - norte - associacao portuguesa para as perturbacoes do desenvolvimento e autismo,PT,Portugal,project,,Norte,,,,
"appda madeira, associacao portuguesa para as perturbacoes do desenvolvimento e autismo",PT,Portugal,project,,Região Autónoma da Madeira,,,,
appda viseu associacao portuguesa para as perturbacoes de desenvolvimento e autismo,PT,Portugal,project,,Centro,,,,
appda-coimbra-associacao portuguesa para as perturbacoes do desenvolvimento e autismo,PT,Portugal,project,,Centro,,,,
appitad - associacao dos produtores em proteccao integrada de tras-os-montes e alto douro,PT,Portugal,project,,Norte,,,,
appne - asl - associacao portuguesa das pessoas com necessidades especiais - associacao sem limites,PT,Portugal,project,,Região Autónoma da Madeira,,,,
"aprender e saber - centro de formacao e ensino, lda",PT,Portugal,project,,Norte,,,,
aprodaz - associacao para a promocao do desenvolvimento dos acores,PT,Portugal,project,,Região Autónoma dos Açores,,,,
"aprofna, associacao de produtores florestais e agro-pecuarios do norte alentejano",PT,Portugal,project,,Alentejo,,,,
aproximar - cooperativa de solidariedade social crl,PT,Portugal,project,,Lisboa,,,,
"aps - ana paula santos, consultores para negocios e gestao lda",PT,Portugal,project,,Centro,,,,
apsa - associacao portuguesa de sindrome de asperger,PT,Portugal,project,,Lisboa,,,,
apts fabricacao e montagem estruturas metalicas lda,PT,Portugal,project,,Centro,,,,
"aqua decor ii - complementos decorativos, lda",PT,Portugal,project,,Centro,,,,
aquafuro - captacoes de agua e geotecnia sa,PT,Portugal,project,,Centro,,,,
aqualongo - instalacoes e ligacoes de redes de agua lda,PT,Portugal,project,,Norte,,,,
"aquapor servicos, s.a.",PT,Portugal,project,,Centro,,,,
aquapura hotels resort e spa sa,PT,Portugal,project,,Norte,,,,
aquaticus  animacao turistica e desportiva lda,PT,Portugal,project,,Região Autónoma dos Açores,,,,
"aqueciliz, s.a.",PT,Portugal,project,,Centro,,,,
"aquino construcoes, s.a.",PT,Portugal,project,,Centro,,,,
"aquinos, s.a.",PT,Portugal,project,,Centro,,,,
ar - aguas do ribatejo eim,PT,Portugal,project,,Alentejo,,,,
aramus - instalacao e manutencao de equipamentos e sistemas electricos e electromecanicos lda,PT,Portugal,project,,Alentejo,,,,
arantes & ferreira construcao civil lda,PT,Portugal,project,,Norte,,,,
arborea - associacao florestal da terra fria transmontana,PT,Portugal,project,,Norte,,,,
"archivcompact- centro de ensaios unipessoal, lda",PT,Portugal,project,,Centro,,,,
arco da velha cooperativa de servicos para o desenvolvimento local crl,PT,Portugal,project,,Norte,,,,
arco texteis sa,PT,Portugal,project,,Norte,,,,
arcosilva - serralharias lda,PT,Portugal,project,,Centro,,,,
ardal associacao regional de desenvolvimento do alto lima,PT,Portugal,project,,Norte,,,,
