query_id,beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
1020359,sc polilemn prod srl,RO,Romania,project,,,,,,
1020358,sc podostyle grup srl,RO,Romania,project,,,,,,
1020357,sc pluriplast srl,RO,Romania,project,,,,,,
1020356,sc plolar prod srl,RO,Romania,project,,,,,,
1020355,sc plimob sa,RO,Romania,project,,,,,,
1020354,sc plasty prod sa,RO,Romania,project,,,,,,
1020353,sc plastinvest prod srl,RO,Romania,project,,,,,,
1020352,sc plasticom impex srl,RO,Romania,project,,,,,,
1020351,sc plastica srl,RO,Romania,project,,,,,,
1020350,sc plastic crisana srl,RO,Romania,project,,,,,,
1020349,sc plast technik srl,RO,Romania,project,,,,,,
1020348,sc plasmaterm sa,RO,Romania,project,,,,,,
1020347,sc plascom impex srl,RO,Romania,project,,,,,,
1020346,sc piramida trade invest srl,RO,Romania,project,,,,,,
1020345,sc piovaneli impex srl,RO,Romania,project,,,,,,
1020344,sc piomar-construct srl,RO,Romania,project,,,,,,
1020343,sc pim srl,RO,Romania,project,,,,,,
1020342,sc pilon srl,RO,Romania,project,,,,,,
1020341,sc pikanore srl,RO,Romania,project,,,,,,
1020340,sc pietta glass working srl,RO,Romania,project,,,,,,
1020339,sc pietre edil srl,RO,Romania,project,,,,,,
1020338,sc pierre parfums & cosmetics distribution s.r.l,RO,Romania,project,,,,,,
1020337,sc pictura-broderie madona srl,RO,Romania,project,,,,,,
1020336,sc pibit srl,RO,Romania,project,,,,,,
1020335,sc piastrela srl,RO,Romania,project,,,,,,
1020334,sc phonetastic gsm srl,RO,Romania,project,,,,,,
1020333,sc phoenix constructii srl,RO,Romania,project,,,,,,
1020332,sc pg izorom srl,RO,Romania,project,,,,,,
1020331,sc pg delta electron srl,RO,Romania,project,,,,,,
1020330,sc peva tel construct srl,RO,Romania,project,,,,,,
1020329,sc petrovest suplac sa,RO,Romania,project,,,,,,
1020328,sc petroconsult srl,RO,Romania,project,,,,,,
1020327,sc petrocom sm srl,RO,Romania,project,,,,,,
1020326,sc petrocart sa,RO,Romania,project,,,,,,
1020325,sc petro construct srl,RO,Romania,project,,,,,,
1020324,sc petrans srl,RO,Romania,project,,,,,,
1020323,sc persadi construct srl,RO,Romania,project,,,,,,
1020322,sc perind sa,RO,Romania,project,,,,,,
1020321,sc pergamon rd srl - apahida,RO,Romania,project,,,,,,
1020320,sc pentarom srl,RO,Romania,project,,,,,,
1020319,sc pentamob srl,RO,Romania,project,,,,,,
1020318,sc penta srl,RO,Romania,project,,,,,,
1020317,sc pegas impex srl,RO,Romania,project,,,,,,
1020316,sc pdm manuel construct srl,RO,Romania,project,,,,,,
1020315,sc pcs professional cleaning srl,RO,Romania,project,,,,,,
1020314,sc pax trans srl,RO,Romania,project,,,,,,
1020313,sc pavone srl,RO,Romania,project,,,,,,
1020312,sc paviment srl,RO,Romania,project,,,,,,
1020311,sc pavimat pardoseli srl,RO,Romania,project,,,,,,
1020310,sc pavement prod srl,RO,Romania,project,,,,,,
1020309,sc paulus srl,RO,Romania,project,,,,,,
1020308,sc patru plus trans srl,RO,Romania,project,,,,,,
1020307,sc pasteur - filiala filipesti srl,RO,Romania,project,,,,,,
1020306,sc passpartout serv srl,RO,Romania,project,,,,,,
1020305,sc pasmatex sa,RO,Romania,project,,,,,,
1020304,sc parom impex srl,RO,Romania,project,,,,,,
1020303,sc paralel srl,RO,Romania,project,,,,,,
1020302,sc paperland srl,RO,Romania,project,,,,,,
1020301,sc pantano srl,RO,Romania,project,,,,,,
1020300,sc paniti impex srl,RO,Romania,project,,,,,,
1020299,sc panex grup srl,RO,Romania,project,,,,,,
1020298,sc paneuro piese si accesorii auto srl,RO,Romania,project,,,,,,
1020297,sc pallegrini srl,RO,Romania,project,,,,,,
1020296,sc pald'art srl,RO,Romania,project,,,,,,
1020295,sc palazzo real srl,RO,Romania,project,,,,,,
1020294,sc pal group srl,RO,Romania,project,,,,,,
1020293,sc pal grafic 96 srl,RO,Romania,project,,,,,,
1020292,sc pal & mag srl,RO,Romania,project,,,,,,
1020291,sc paff srl,RO,Romania,project,,,,,,
1020290,sc padrino srl,RO,Romania,project,,,,,,
1020289,sc pacopa srl,RO,Romania,project,,,,,,
1020288,sc packsom prodimpex srl,RO,Romania,project,,,,,,
1020287,sc pacific tur srl,RO,Romania,project,,,,,,
1020286,sc p bau ro srl,RO,Romania,project,,,,,,
1020285,sc oxigen insurance - broker de asigurare srl,RO,Romania,project,,,,,,
1020284,sc oviplast srl,RO,Romania,project,,,,,,
1020283,sc oti distribution vaslui srl,RO,Romania,project,,,,,,
1020282,sc oti distribution suceava srl,RO,Romania,project,,,,,,
1020281,sc oti distribution iasi srl,RO,Romania,project,,,,,,
1020280,sc oteluri si debitari srl,RO,Romania,project,,,,,,
1020279,sc ortoprofil prod romania srl,RO,Romania,project,,,,,,
1020278,sc orion auto invest srl,RO,Romania,project,,,,,,
1020277,sc orange romania sa,RO,Romania,project,,,,,,
1020276,sc opus mixtum srl,RO,Romania,project,,,,,,
1020275,sc optoelectronica - 2001 sa,RO,Romania,project,,,,,,
1020264,sc omnia development srl,RO,Romania,project,,,,,,
1020263,sc omco romania srl,RO,Romania,project,,,,,,
1020262,sc oltiren com srl,RO,Romania,project,,,,,,
1020261,sc oltean prodlemn srl,RO,Romania,project,,,,,,
1020260,sc oltanamontaj sa,RO,Romania,project,,,,,,
1020259,sc olt-siaco srl,RO,Romania,project,,,,,,
1020258,sc olitex srl,RO,Romania,project,,,,,,
1020257,sc olimp net srl,RO,Romania,project,,,,,,
1020256,sc oftalmo terapia liz 2007 srl,RO,Romania,project,,,,,,
1020255,sc office max srl,RO,Romania,project,,,,,,
1020254,sc ocolul silvic de regim gheorgheni sa,RO,Romania,project,,,,,,
1020253,sc occidental construct srl,RO,Romania,project,,,,,,
1020252,sc nuova romital srl,RO,Romania,project,,,,,,
1020251,sc novis casa de editura si tipografia srl,RO,Romania,project,,,,,,
1020250,sc novello multiservice srl,RO,Romania,project,,,,,,
1020249,sc novara t impex srl,RO,Romania,project,,,,,,
1020248,sc novara haustechnik srl,RO,Romania,project,,,,,,
1020247,sc novara constructii montaj srl,RO,Romania,project,,,,,,
1020246,sc novamecanica srl,RO,Romania,project,,,,,,
1020245,sc nova grup srl,RO,Romania,project,,,,,,
1020244,sc nova consult srl,RO,Romania,project,,,,,,
1020243,sc nou confort`95 srl,RO,Romania,project,,,,,,
1020242,sc norvinia srl,RO,Romania,project,,,,,,
1020241,sc nord simex srl,RO,Romania,project,,,,,,
1020240,sc nord quality consulting srl,RO,Romania,project,,,,,,
1020239,sc nistem srl,RO,Romania,project,,,,,,
1020238,sc nis electronics srl,RO,Romania,project,,,,,,
1020237,sc nippon car center s.r.l.,RO,Romania,project,,,,,,
1020236,sc nilgom srl,RO,Romania,project,,,,,,
1020235,sc niho company srl,RO,Romania,project,,,,,,
1020234,sc nicopaul srl,RO,Romania,project,,,,,,
1020233,sc nicol srl,RO,Romania,project,,,,,,
1020232,sc nic grup srl,RO,Romania,project,,,,,,
1020231,sc ni-sa impex srl,RO,Romania,project,,,,,,
1020230,sc nexxon srl,RO,Romania,project,,,,,,
1020229,sc newton 2005 srl,RO,Romania,project,,,,,,
1020521,sc rollo tour s.r.l.,RO,Romania,project,,,,,,
1020520,sc rohex cons srl,RO,Romania,project,,,,,,
1020519,sc roglas ind srl,RO,Romania,project,,,,,,
1020518,sc roghedi prod srl,RO,Romania,project,,,,,,
1020517,sc rogepa srl,RO,Romania,project,,,,,,
1020516,sc rogard coom impex srl,RO,Romania,project,,,,,,
1020515,sc rogard com impex srl,RO,Romania,project,,,,,,
1020514,sc roedl & partner audit srl,RO,Romania,project,,,,,,
1020513,sc rodos met srl,RO,Romania,project,,,,,,
1020512,sc rodlagero srl,RO,Romania,project,,,,,,
1020511,sc rodali cargo srl,RO,Romania,project,,,,,,
1020510,sc rocom central sa,RO,Romania,project,,,,,,
1020509,sc robexpert srl,RO,Romania,project,,,,,,
1020508,sc roben srl,RO,Romania,project,,,,,,
1020507,sc robeltex sa,RO,Romania,project,,,,,,
1020506,sc roata srl,RO,Romania,project,,,,,,
1020505,sc roata norocului srl,RO,Romania,project,,,,,,
1020504,sc ro construct center srl,RO,Romania,project,,,,,,
1020503,sc riposta trans srl,RO,Romania,project,,,,,,
1020502,sc ring textile production rtp srl,RO,Romania,project,,,,,,
1020501,sc rico srl,RO,Romania,project,,,,,,
1020500,sc richter construct srl,RO,Romania,project,,,,,,
1020499,sc rgic consultanta srl,RO,Romania,project,,,,,,
1020498,sc rg holz company srl,RO,Romania,project,,,,,,
1020497,sc rezistens struct srl,RO,Romania,project,,,,,,
1020496,sc retro comprod srl,RO,Romania,project,,,,,,
1020495,sc reteaua tdc srl,RO,Romania,project,,,,,,
1020494,sc restaurant aviatori srl,RO,Romania,project,,,,,,
1020493,sc reproflex srl,RO,Romania,project,,,,,,
1020492,sc replay srl,RO,Romania,project,,,,,,
1020491,sc replastica hdpe srl,RO,Romania,project,,,,,,
1020228,sc new-recycling srl,RO,Romania,project,,,,,,
1020227,sc new teh srl,RO,Romania,project,,,,,,
